call_id,started_at,language,intent,claim_id,agent_version,asr_confidence_avg,duration_sec,avg_response_ms,outcome,transfer_reason
C-20260822-01026,2026-08-22 09:21:01,en,claim_status,CL7759098,v14,0.896,186,540,transferred_human,agent_could_not_resolve
C-20260822-01027,2026-08-22 10:15:32,en,policy_details,,v14,0.963,48,279,contained,
C-20260822-01028,2026-08-22 12:28:49,en,claim_status,CL7089330,v14,0.904,155,372,contained,
C-20260822-01029,2026-08-22 20:37:20,en,renewal_premium,,v14,0.89,142,502,contained,
C-20260822-01030,2026-08-22 17:48:56,en,network_hospital,,v14,0.908,56,467,transferred_human,caller_requested_human
C-20260822-01031,2026-08-22 11:21:07,en,renewal_premium,,v14,0.905,157,383,abandoned,
C-20260822-01032,2026-08-22 18:45:01,en,network_hospital,,v14,0.99,130,480,contained,
C-20260822-01033,2026-08-22 11:40:12,en,renewal_premium,,v14,0.929,160,582,contained,
C-20260822-01034,2026-08-22 18:27:13,en,network_hospital,,v14,0.99,169,421,contained,
C-20260822-01035,2026-08-22 13:56:47,en,renewal_premium,,v14,0.99,107,403,contained,
C-20260822-01036,2026-08-22 09:21:27,en,claim_status,CL8965587,v14,0.888,95,485,contained,
C-20260822-01037,2026-08-22 14:38:50,en,claim_status,CL7901442,v14,0.917,83,303,contained,
C-20260822-01038,2026-08-22 09:08:15,en,renewal_premium,,v14,0.981,178,526,contained,
C-20260822-01039,2026-08-22 14:09:17,en,renewal_premium,,v14,0.955,92,461,contained,
C-20260822-01040,2026-08-22 14:14:14,en,claim_status,CL7565945,v14,0.894,152,365,contained,
C-20260822-01041,2026-08-22 12:46:06,en,network_hospital,,v14,0.904,232,635,contained,
C-20260822-01042,2026-08-22 17:50:07,en,claim_status,CL8150619,v14,0.927,130,413,contained,
C-20260822-01043,2026-08-22 12:45:19,en,renewal_premium,,v14,0.918,184,600,transferred_human,caller_requested_human
C-20260822-01044,2026-08-22 10:16:32,en,claim_status,CL7539577,v14,0.879,160,349,contained,
C-20260822-01045,2026-08-22 10:18:55,en,policy_details,,v14,0.913,111,383,contained,
C-20260822-01046,2026-08-22 13:25:04,en,claim_status,CL7538746,v14,0.99,147,639,contained,
C-20260822-01047,2026-08-22 12:45:45,en,claim_status,CL7669543,v14,0.86,118,452,contained,
C-20260822-01048,2026-08-22 11:39:23,en,renewal_premium,,v14,0.99,113,442,transferred_human,out_of_scope
C-20260822-01049,2026-08-22 09:16:05,en,claim_status,CL7152794,v14,0.931,79,459,contained,
C-20260822-01050,2026-08-22 11:54:16,en,claim_status,CL8589992,v14,0.95,127,461,contained,
C-20260822-01051,2026-08-22 17:04:05,en,claim_status,CL7393505,v14,0.99,41,303,contained,
C-20260822-01052,2026-08-22 18:49:35,en,claim_status,CL8028045,v14,0.928,79,429,contained,
C-20260822-01053,2026-08-22 13:09:15,en,claim_status,CL7744871,v14,0.931,142,416,contained,
C-20260822-01054,2026-08-22 10:01:01,en,claim_status,CL8148745,v14,0.747,197,507,transferred_human,out_of_scope
C-20260822-01055,2026-08-22 20:22:15,hi,claim_status,CL7081114,v14,0.938,85,547,contained,
C-20260822-01056,2026-08-22 18:16:19,en,claim_status,CL8468947,v14,0.885,150,583,contained,
C-20260822-01057,2026-08-22 14:35:39,en,policy_details,,v14,0.888,174,413,transferred_human,caller_requested_human
C-20260822-01058,2026-08-22 11:01:45,en,network_hospital,,v14,0.961,77,450,contained,
C-20260822-01059,2026-08-22 12:05:10,en,claim_status,CL8666165,v14,0.864,107,433,contained,
C-20260822-01060,2026-08-22 14:00:01,en,renewal_premium,,v14,0.868,49,389,contained,
C-20260822-01061,2026-08-22 15:36:13,en,policy_details,,v14,0.963,94,477,contained,
C-20260822-01062,2026-08-22 09:12:39,en,renewal_premium,,v14,0.901,205,520,transferred_human,out_of_scope
C-20260822-01063,2026-08-22 12:22:08,hi,claim_status,CL8558127,v14,0.874,119,432,contained,
C-20260822-01064,2026-08-22 13:19:05,en,claim_status,CL7453392,v14,0.866,171,364,contained,
C-20260822-01065,2026-08-22 12:07:11,en,policy_details,,v14,0.863,181,473,transferred_human,escalation_policy
C-20260822-01066,2026-08-22 12:41:11,en,policy_details,,v14,0.92,151,335,contained,
C-20260822-01067,2026-08-22 10:01:36,hi,renewal_premium,,v14,0.861,57,553,contained,
C-20260822-01068,2026-08-22 12:01:01,en,renewal_premium,,v14,0.931,94,366,contained,
C-20260822-01069,2026-08-22 16:52:45,hi,claim_status,CL7820105,v14,0.887,167,454,transferred_human,out_of_scope
C-20260822-01070,2026-08-22 11:41:39,en,policy_details,,v14,0.906,186,502,transferred_human,out_of_scope
C-20260822-01071,2026-08-22 12:25:32,en,claim_status,CL8267082,v14,0.987,125,437,transferred_human,out_of_scope
C-20260822-01072,2026-08-22 13:21:34,en,claim_status,CL7714354,v14,0.929,94,370,contained,
C-20260822-01073,2026-08-22 14:31:35,en,claim_status,CL8805424,v14,0.973,90,489,contained,
C-20260822-01074,2026-08-22 10:06:26,en,policy_details,,v14,0.843,128,354,contained,
C-20260822-01075,2026-08-22 17:01:24,en,claim_status,CL7475713,v14,0.936,40,369,contained,
C-20260822-01076,2026-08-22 19:17:03,en,renewal_premium,,v14,0.93,99,485,transferred_human,out_of_scope
C-20260822-01077,2026-08-22 12:54:53,hi,claim_status,CL8549598,v14,0.88,117,425,transferred_human,caller_requested_human
C-20260822-01078,2026-08-22 14:16:03,en,claim_status,CL8150151,v14,0.917,129,420,transferred_human,out_of_scope
C-20260822-01079,2026-08-22 20:34:08,en,claim_status,CL7148412,v14,0.91,115,412,contained,
C-20260822-01080,2026-08-22 19:47:15,en,renewal_premium,,v14,0.869,171,318,contained,
C-20260822-01081,2026-08-22 14:12:38,en,claim_status,CL8438309,v14,0.967,84,375,contained,
C-20260822-01082,2026-08-22 17:37:10,en,policy_details,,v14,0.957,95,473,contained,
C-20260822-01083,2026-08-22 13:38:59,en,claim_status,CL7407834,v14,0.942,112,419,contained,
C-20260822-01084,2026-08-22 18:45:28,en,policy_details,,v14,0.918,122,402,contained,
C-20260822-01085,2026-08-22 09:07:46,en,policy_details,,v14,0.898,123,355,contained,
C-20260822-01086,2026-08-22 15:29:16,en,network_hospital,,v14,0.959,106,573,contained,
C-20260822-01087,2026-08-22 10:58:57,en,renewal_premium,,v14,0.972,41,391,contained,
C-20260822-01088,2026-08-22 13:23:38,hi,policy_details,,v14,0.798,186,523,transferred_human,caller_requested_human
C-20260822-01089,2026-08-22 18:28:59,en,claim_status,CL8858055,v14,0.874,117,407,contained,
C-20260822-01090,2026-08-22 19:07:57,en,network_hospital,,v14,0.912,92,439,contained,
C-20260822-01091,2026-08-22 11:37:48,hi,renewal_premium,,v14,0.937,187,408,contained,
C-20260822-01092,2026-08-22 13:23:53,en,renewal_premium,,v14,0.938,154,314,transferred_human,agent_could_not_resolve
C-20260822-01093,2026-08-22 14:17:31,en,claim_status,CL7484141,v14,0.987,117,469,contained,
C-20260822-01094,2026-08-22 14:56:49,en,claim_status,CL7958901,v14,0.968,125,350,contained,
C-20260822-01095,2026-08-22 13:47:11,en,claim_status,CL7138199,v14,0.947,153,357,contained,
C-20260823-01096,2026-08-23 17:22:36,en,network_hospital,,v14,0.954,131,494,contained,
C-20260823-01097,2026-08-23 16:40:33,en,network_hospital,,v14,0.883,182,338,transferred_human,caller_requested_human
C-20260823-01098,2026-08-23 16:45:47,hi,claim_status,CL7296610,v14,0.756,175,512,transferred_human,caller_requested_human
C-20260823-01099,2026-08-23 16:07:01,en,policy_details,,v14,0.903,34,481,contained,
C-20260823-01100,2026-08-23 13:10:05,en,claim_status,CL7474320,v14,0.919,111,385,transferred_human,out_of_scope
C-20260823-01101,2026-08-23 17:26:48,en,claim_status,CL7287699,v14,0.958,128,373,contained,
C-20260823-01102,2026-08-23 18:29:41,en,claim_status,CL7084361,v14,0.945,100,425,contained,
C-20260823-01103,2026-08-23 11:20:56,en,claim_status,CL8670026,v14,0.958,201,406,transferred_human,agent_could_not_resolve
C-20260823-01104,2026-08-23 17:31:03,en,renewal_premium,,v14,0.899,154,280,contained,
C-20260823-01105,2026-08-23 13:08:46,en,renewal_premium,,v14,0.985,146,390,transferred_human,escalation_policy
C-20260823-01106,2026-08-23 17:01:30,en,policy_details,,v14,0.99,75,461,contained,
C-20260823-01107,2026-08-23 16:48:14,hi,claim_status,CL7311957,v14,0.914,197,303,transferred_human,out_of_scope
C-20260823-01108,2026-08-23 17:34:34,en,renewal_premium,,v14,0.841,169,314,transferred_human,agent_could_not_resolve
C-20260823-01109,2026-08-23 16:47:36,en,claim_status,CL7063298,v14,0.99,94,507,contained,
C-20260823-01110,2026-08-23 16:42:48,hi,claim_status,CL7606393,v14,0.886,89,508,contained,
C-20260823-01111,2026-08-23 13:44:34,hi,policy_details,,v14,0.844,98,437,contained,
C-20260823-01112,2026-08-23 12:17:59,hi,network_hospital,,v14,0.962,140,390,transferred_human,caller_requested_human
C-20260823-01113,2026-08-23 09:12:03,en,policy_details,,v14,0.92,167,389,contained,
C-20260823-01114,2026-08-23 12:40:21,en,renewal_premium,,v14,0.929,101,445,contained,
C-20260823-01115,2026-08-23 16:55:44,hi,network_hospital,,v14,0.858,104,224,contained,
C-20260823-01116,2026-08-23 13:04:57,en,claim_status,CL7711142,v14,0.874,109,424,contained,
C-20260823-01117,2026-08-23 14:33:46,en,renewal_premium,,v14,0.847,133,542,contained,
C-20260823-01118,2026-08-23 17:23:06,en,renewal_premium,,v14,0.882,218,418,transferred_human,agent_could_not_resolve
C-20260823-01119,2026-08-23 11:37:08,en,policy_details,,v14,0.919,237,447,transferred_human,agent_could_not_resolve
C-20260823-01120,2026-08-23 10:50:23,en,claim_status,CL7312597,v14,0.946,231,308,transferred_human,escalation_policy
C-20260823-01121,2026-08-23 19:34:34,en,network_hospital,,v14,0.952,220,412,transferred_human,out_of_scope
C-20260823-01122,2026-08-23 18:53:33,en,renewal_premium,,v14,0.903,146,697,abandoned,
C-20260823-01123,2026-08-23 13:21:01,en,network_hospital,,v14,0.99,75,532,contained,
C-20260823-01124,2026-08-23 12:09:15,en,network_hospital,,v14,0.99,113,464,contained,
C-20260823-01125,2026-08-23 14:07:53,en,renewal_premium,,v14,0.861,119,493,contained,
C-20260823-01126,2026-08-23 19:08:57,en,network_hospital,,v14,0.958,108,256,contained,
C-20260823-01127,2026-08-23 13:01:35,hi,claim_status,CL8759810,v14,0.945,93,488,transferred_human,agent_could_not_resolve
C-20260823-01128,2026-08-23 18:17:44,en,claim_status,CL7231469,v14,0.963,115,495,transferred_human,out_of_scope
C-20260823-01129,2026-08-23 16:10:46,en,claim_status,CL8096872,v14,0.96,244,517,transferred_human,out_of_scope
C-20260823-01130,2026-08-23 17:37:14,en,renewal_premium,,v14,0.971,132,400,contained,
C-20260823-01131,2026-08-23 16:23:29,en,claim_status,CL8555186,v14,0.861,210,462,transferred_human,escalation_policy
C-20260823-01132,2026-08-23 11:09:36,en,policy_details,,v14,0.855,140,585,contained,
C-20260823-01133,2026-08-23 18:55:25,en,policy_details,,v14,0.945,92,291,transferred_human,agent_could_not_resolve
C-20260823-01134,2026-08-23 11:45:55,en,network_hospital,,v14,0.89,124,295,contained,
C-20260823-01135,2026-08-23 14:25:09,hi,renewal_premium,,v14,0.84,166,415,abandoned,
C-20260823-01136,2026-08-23 11:37:51,en,policy_details,,v14,0.934,180,432,transferred_human,agent_could_not_resolve
C-20260823-01137,2026-08-23 14:09:32,en,policy_details,,v14,0.857,147,505,contained,
C-20260823-01138,2026-08-23 11:45:39,en,network_hospital,,v14,0.847,214,669,transferred_human,caller_requested_human
C-20260823-01139,2026-08-23 10:53:08,en,claim_status,CL8261551,v14,0.99,103,356,transferred_human,out_of_scope
C-20260823-01140,2026-08-23 19:37:31,en,network_hospital,,v14,0.94,191,542,transferred_human,out_of_scope
C-20260823-01141,2026-08-23 16:50:48,hi,network_hospital,,v14,0.826,131,505,contained,
C-20260823-01142,2026-08-23 12:09:38,en,network_hospital,,v14,0.985,77,363,contained,
C-20260823-01143,2026-08-23 12:58:33,en,claim_status,CL8008642,v14,0.963,121,399,contained,
C-20260823-01144,2026-08-23 17:51:29,en,network_hospital,,v14,0.808,159,421,contained,
C-20260823-01145,2026-08-23 12:53:17,en,claim_status,CL7316863,v14,0.947,128,428,contained,
C-20260823-01146,2026-08-23 11:24:36,en,renewal_premium,,v14,0.99,102,435,contained,
C-20260823-01147,2026-08-23 11:20:11,en,network_hospital,,v14,0.907,152,215,transferred_human,agent_could_not_resolve
C-20260823-01148,2026-08-23 09:53:46,en,renewal_premium,,v14,0.905,146,504,abandoned,
C-20260823-01149,2026-08-23 12:06:50,en,renewal_premium,,v14,0.938,201,347,transferred_human,out_of_scope
C-20260823-01150,2026-08-23 14:26:10,en,claim_status,CL7174583,v14,0.922,69,472,contained,
C-20260823-01151,2026-08-23 12:43:45,en,renewal_premium,,v14,0.987,118,426,contained,
C-20260823-01152,2026-08-23 12:51:49,hi,claim_status,CL8973697,v14,0.865,177,334,transferred_human,agent_could_not_resolve
C-20260823-01153,2026-08-23 18:28:59,en,policy_details,,v14,0.925,187,453,transferred_human,escalation_policy
C-20260823-01154,2026-08-23 19:33:56,en,policy_details,,v14,0.887,154,415,contained,
C-20260823-01155,2026-08-23 16:19:36,en,claim_status,CL7338291,v14,0.87,152,527,contained,
C-20260823-01156,2026-08-23 11:12:14,en,claim_status,CL7660085,v14,0.952,117,409,contained,
C-20260823-01157,2026-08-23 09:41:24,en,claim_status,CL8615282,v14,0.92,166,488,transferred_human,agent_could_not_resolve
C-20260823-01158,2026-08-23 11:29:42,en,claim_status,CL7897570,v14,0.99,90,504,contained,
C-20260823-01159,2026-08-23 15:51:42,en,network_hospital,,v14,0.941,136,321,contained,
C-20260823-01160,2026-08-23 12:13:49,en,claim_status,CL7158608,v14,0.906,150,450,contained,
C-20260823-01161,2026-08-23 10:31:09,hi,claim_status,CL8040249,v14,0.864,140,416,contained,
C-20260823-01162,2026-08-23 17:11:02,en,claim_status,CL7304735,v14,0.969,193,483,transferred_human,out_of_scope
C-20260823-01163,2026-08-23 10:46:21,en,renewal_premium,,v14,0.949,105,388,contained,
C-20260823-01164,2026-08-23 12:30:22,en,claim_status,CL7210045,v14,0.98,106,520,contained,
C-20260823-01165,2026-08-23 16:04:09,en,claim_status,CL8734330,v14,0.99,143,383,contained,
C-20260823-01166,2026-08-23 12:56:06,en,claim_status,CL8795501,v14,0.941,139,541,contained,
C-20260823-01167,2026-08-23 17:56:26,en,claim_status,CL7934553,v14,0.927,85,595,contained,
C-20260823-01168,2026-08-23 13:09:47,en,network_hospital,,v14,0.874,119,473,contained,
C-20260823-01169,2026-08-23 15:23:31,en,claim_status,CL7158828,v14,0.823,121,302,contained,
C-20260823-01170,2026-08-23 18:09:27,hi,policy_details,,v14,0.896,140,460,contained,
C-20260823-01171,2026-08-23 13:42:12,en,network_hospital,,v14,0.91,152,375,abandoned,
C-20260823-01172,2026-08-23 14:16:26,en,claim_status,CL8892247,v14,0.903,108,365,contained,
C-20260823-01173,2026-08-23 10:42:49,hi,network_hospital,,v14,0.898,124,379,contained,
C-20260823-01174,2026-08-23 19:07:51,en,network_hospital,,v14,0.888,41,323,contained,
C-20260823-01175,2026-08-23 12:58:57,en,policy_details,,v14,0.989,144,603,transferred_human,caller_requested_human
C-20260823-01176,2026-08-23 10:20:52,hi,claim_status,CL8143485,v14,0.878,130,571,transferred_human,agent_could_not_resolve
C-20260823-01177,2026-08-23 11:15:40,en,policy_details,,v14,0.939,134,569,contained,
C-20260823-01178,2026-08-23 13:04:19,en,claim_status,CL8568583,v14,0.99,163,493,contained,
C-20260823-01179,2026-08-23 15:27:14,en,claim_status,CL7443505,v14,0.981,135,465,contained,
C-20260823-01180,2026-08-23 15:26:48,en,renewal_premium,,v14,0.952,142,547,contained,
C-20260823-01181,2026-08-23 18:12:29,hi,renewal_premium,,v14,0.816,108,515,transferred_human,out_of_scope
C-20260823-01182,2026-08-23 13:25:46,hi,claim_status,CL7178677,v14,0.901,71,401,contained,
C-20260823-01183,2026-08-23 11:27:48,en,renewal_premium,,v14,0.928,142,476,contained,
C-20260823-01184,2026-08-23 14:12:22,en,claim_status,CL8642690,v14,0.845,213,362,transferred_human,out_of_scope
C-20260823-01185,2026-08-23 15:20:42,en,claim_status,CL8086342,v14,0.85,137,369,contained,
C-20260823-01186,2026-08-23 17:07:34,hi,claim_status,CL7042262,v14,0.772,119,488,contained,
C-20260823-01187,2026-08-23 17:33:01,en,network_hospital,,v14,0.98,157,492,transferred_human,out_of_scope
C-20260823-01188,2026-08-23 12:01:07,en,claim_status,CL7697762,v14,0.929,163,407,transferred_human,caller_requested_human
C-20260823-01189,2026-08-23 12:05:24,en,policy_details,,v14,0.929,177,314,transferred_human,agent_could_not_resolve
C-20260823-01190,2026-08-23 13:45:43,en,claim_status,CL8725742,v14,0.959,99,597,contained,
C-20260823-01191,2026-08-23 12:05:05,en,claim_status,CL8672548,v14,0.879,104,412,contained,
C-20260823-01192,2026-08-23 11:13:21,en,network_hospital,,v14,0.961,184,441,abandoned,
C-20260823-01193,2026-08-23 17:50:27,hi,policy_details,,v14,0.943,142,413,contained,
C-20260823-01194,2026-08-23 11:07:48,hi,claim_status,CL7034312,v14,0.908,104,609,contained,
C-20260824-01195,2026-08-24 12:20:03,en,renewal_premium,,v14,0.928,137,435,contained,
C-20260824-01196,2026-08-24 16:33:05,en,renewal_premium,,v14,0.977,53,408,contained,
C-20260824-01197,2026-08-24 12:55:54,en,network_hospital,,v14,0.99,128,412,contained,
C-20260824-01198,2026-08-24 13:46:07,en,claim_status,CL7225042,v14,0.898,149,452,contained,
C-20260824-01199,2026-08-24 14:32:39,en,network_hospital,,v14,0.973,80,349,transferred_human,agent_could_not_resolve
C-20260824-01200,2026-08-24 18:29:07,en,network_hospital,,v14,0.923,99,359,transferred_human,out_of_scope
C-20260824-01201,2026-08-24 12:10:06,en,claim_status,CL8111001,v14,0.904,194,483,contained,
C-20260824-01202,2026-08-24 18:10:17,en,renewal_premium,,v14,0.905,177,526,contained,
C-20260824-01203,2026-08-24 15:48:51,en,policy_details,,v14,0.975,117,466,contained,
C-20260824-01204,2026-08-24 13:53:42,en,claim_status,CL8785536,v14,0.941,175,393,contained,
C-20260824-01205,2026-08-24 16:15:46,en,policy_details,,v14,0.99,70,498,contained,
C-20260824-01206,2026-08-24 10:50:45,en,renewal_premium,,v14,0.931,128,500,contained,
C-20260824-01207,2026-08-24 14:43:07,en,network_hospital,,v14,0.948,70,492,contained,
C-20260824-01208,2026-08-24 18:54:46,en,network_hospital,,v14,0.886,113,403,contained,
C-20260824-01209,2026-08-24 13:32:49,en,claim_status,CL7762335,v14,0.871,129,526,contained,
C-20260824-01210,2026-08-24 10:20:42,en,policy_details,,v14,0.799,194,472,transferred_human,escalation_policy
C-20260824-01211,2026-08-24 15:58:53,en,renewal_premium,,v14,0.963,148,301,contained,
C-20260824-01212,2026-08-24 19:16:45,hi,claim_status,CL7093286,v14,0.851,145,512,contained,
C-20260824-01213,2026-08-24 18:18:12,en,renewal_premium,,v14,0.86,253,471,transferred_human,agent_could_not_resolve
C-20260824-01214,2026-08-24 13:49:21,en,claim_status,CL7432825,v14,0.887,213,484,transferred_human,agent_could_not_resolve
C-20260824-01215,2026-08-24 12:53:30,en,network_hospital,,v14,0.914,194,496,transferred_human,escalation_policy
C-20260824-01216,2026-08-24 11:03:17,hi,renewal_premium,,v14,0.825,133,550,transferred_human,agent_could_not_resolve
C-20260824-01217,2026-08-24 11:31:01,en,claim_status,CL7050498,v14,0.946,73,524,contained,
C-20260824-01218,2026-08-24 15:20:48,hi,renewal_premium,,v14,0.853,141,560,transferred_human,out_of_scope
C-20260824-01219,2026-08-24 18:39:27,en,renewal_premium,,v14,0.888,183,456,transferred_human,out_of_scope
C-20260824-01220,2026-08-24 12:07:53,hi,network_hospital,,v14,0.762,195,341,transferred_human,escalation_policy
